attendance_id,event_id,timeslot_id,user_id,created_date,modified_date,rating,custom_signup_field_values,feedback,status,attended
3906856,265841,1418528,1000729,1585868440,1585875908,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3906857,265841,1418528,1786336,1585868441,1585875908,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3906860,265841,1418528,1786337,1585868446,1585875908,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Working Families Party', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3906870,265841,1418528,1786339,1585868452,1585934460,Positive,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]","So powerful and inspiring.  I am 75, but I am kind of a computer activist, sharing information with a few groups on a newsletter.  Is the teach-in going to be available to watch later?  I would love to share the link.  Our group has read a book by Naomi Klein and is now reading one by Angela Davis!  (both of whom I respect so much). But I really learned a lot from the young activists who facilitated and presented too.  Thank you so much .  Hopefully we can watch a recording.",REGISTERED,True
3906874,265841,1418528,1786340,1585868462,1585875909,,"[{'text_value': '32', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'university of md balt.', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3906879,265841,1418528,1786341,1585868469,1585875911,,"[{'text_value': '78', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Cambridge Insight Medition Center', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3906881,265841,1418528,1786342,1585868469,1585875910,,"[{'text_value': '72', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3906883,265841,1418528,1786343,1585868472,1585887454,Positive,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,True
3906887,265841,1418528,1786344,1585868484,1585875911,,"[{'text_value': '61', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3906888,265841,1418528,976969,1585868487,1585878405,Positive,"[{'text_value': '56', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",wanted to learn more about all of this.,REGISTERED,True
3906889,265841,1418528,1786345,1585868488,1585875912,,"[{'text_value': '64', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3906893,265841,1418528,1786346,1585868494,1585885130,Positive,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",Awesome and inspiring - can you do a repeat for all the folks who couldn't get online?,REGISTERED,True
3906895,265841,1418528,24423,1585868505,1585887454,Negative,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,True
3906896,265841,1418528,1786347,1585868509,1585875958,Positive,"[{'text_value': '36', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",i want change ❤️,REGISTERED,True
3906897,265841,1418528,1786348,1585868511,1585875913,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3906900,265841,1418528,1786349,1585868515,1585887459,Positive,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]","(1/2)i have deep appreciation and respect for naomi klein and angela davis. at a time like this, i feel it's important to think and feel together about the",REGISTERED,True
3906902,265841,1418528,1786350,1585868520,1585887462,,"[{'text_value': '84', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Citizem', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,False
3906905,265841,1418528,1388612,1585868524,1585878854,Positive,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]","I didn't hear quite all of it, but I especially liked Naomi Klein and Maurice Mitchell, including Mitchell's point that we need to reach people who don't already agree with us. We can't just demand social justice and assume everyone will agree.",REGISTERED,True
3906906,265841,1418528,1786352,1585868527,1585875914,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3906907,265841,1418528,1434944,1585868530,1585887456,,"[{'text_value': '69', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'SURJ Boston, Highlander Board', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,False
3906908,265841,1418528,1786353,1585868532,1585875914,,"[{'text_value': '72', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3906909,265841,1418528,746004,1585868533,1585875914,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3906912,265841,1418528,1786355,1585868546,1585875915,,"[{'text_value': '65', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3906913,265841,1418528,1786356,1585868548,1585875914,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3906915,265841,1418528,207914,1585868555,1585876040,Positive,"[{'text_value': '50', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'none', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",the importance of progressives challenging the seats of centrists,REGISTERED,True
3906921,265841,1418528,1786358,1585868573,1585887454,Positive,"[{'text_value': '46', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'UMB School of Social Work', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,True
3906922,265841,1418528,1070622,1585868579,1585875916,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3906923,265841,1418528,657762,1585868581,1585875914,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3906926,265841,1418528,1786360,1585868612,1585875915,,"[{'text_value': '26', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Stanford University', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3906931,265841,1418528,897010,1585868617,1605725119,,"[{'text_value': '34', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,False
3906932,265841,1418528,1786363,1585868621,1585875915,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3906938,265841,1418528,856283,1585868631,1585878841,Positive,"[{'text_value': '61', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Working Families Party/Warren Democrat', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",good to be able to join at cv the last minute and catch it on facebook.,REGISTERED,True
3906944,265841,1418528,361246,1585868643,1585877789,Positive,"[{'text_value': '66', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'MLK County WFP', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",Awesome and inspiring.,REGISTERED,True
3906945,265841,1418528,1256232,1585868643,1585875915,,"[{'text_value': '30', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3906946,265841,1418528,1786365,1585868645,1585887110,,"[{'text_value': '66', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,False
3906952,265841,1418528,1786369,1585868667,1585875917,,"[{'text_value': '77', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Alliance for Water Justice in Palestine', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3906954,265841,1418528,1786370,1585868672,1585887110,Positive,"[{'text_value': '63', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",please do more and include international folks.,REGISTERED,True
3906957,265841,1418528,1777426,1585868680,1585875917,,"[{'text_value': '47', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Global Communities', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3906958,265841,1418528,1786371,1585868681,1585887110,Positive,"[{'text_value': '54', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,True
3906959,265841,1418528,1764434,1585868685,1585974123,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,False
3906968,265841,1418528,1786373,1585868723,1585875917,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3906969,265841,1418528,1786374,1585868726,1585887459,Positive,"[{'text_value': '37', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'WFP', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,True
3906972,265841,1418528,877118,1585868731,1585875916,,"[{'text_value': '73', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3906973,265841,1418528,70407,1585868732,1585875918,,"[{'text_value': '46', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3906981,265841,1418528,1786378,1585868750,1585875916,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3906984,265841,1418528,1786379,1585868755,1585887457,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,False
3906991,265841,1418528,12685,1585868774,1585875917,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '1986', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3906995,265841,1418528,23662,1585868783,1585973286,,"[{'text_value': '69', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Fci inc', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,False
3906997,265841,1418528,1786382,1585868796,1585875917,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3906998,265841,1418528,1786383,1585868801,1585875918,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3906999,265841,1418528,1786384,1585868808,1585875917,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3907006,265841,1418528,1786386,1585868820,1585875918,,"[{'text_value': '35', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Hi', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3907007,265841,1418528,1786387,1585868825,1585875918,,"[{'text_value': '61', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'New Virginia Majority', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3907008,265841,1418528,1786388,1585868826,1585875918,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Farquahr', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3907012,265841,1418528,1786389,1585868841,1585875918,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3907014,265841,1418528,1786390,1585868855,1585879659,Positive,"[{'text_value': '73', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'None', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",Was credibly uplifting to hear and see people articulating  what I have been thinking.  But I have been feeling helpless and they are energized.   The bigger picture!,REGISTERED,True
3907017,265841,1418528,1786391,1585868867,1585875918,,"[{'text_value': '83', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3907018,265841,1418528,1786392,1585868870,1585887459,Positive,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,True
3907022,265841,1418528,1786393,1585868886,1585875919,,"[{'text_value': '18', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3907025,265841,1418528,1786394,1585868907,1585887459,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,False
3907029,265841,1418528,1786396,1585868909,1585875919,,"[{'text_value': '78', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3907030,265841,1418528,1786397,1585868909,1585887458,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,False
3907034,265841,1418528,206426,1585868922,1585887458,Positive,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Naropa University', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,True
3907037,265841,1418528,1760228,1585868939,1585887458,,"[{'text_value': '43', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,False
3907040,265841,1418528,1786400,1585868944,1585875920,,"[{'text_value': '32', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'University of South Florida', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3907050,265841,1418528,1786405,1585868996,1585875919,,"[{'text_value': '24', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'University of Maryland School of Social Work', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3907062,265841,1418528,1786407,1585869011,1585887459,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,False
3907072,265841,1418528,1786409,1585869043,1585887457,Positive,"[{'text_value': '56', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '2010', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",i as curious to see what it was about,REGISTERED,True
3907077,265841,1418528,1786411,1585869052,1585875920,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'somos un pueblo unido', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3907078,265841,1418528,1786412,1585869053,1585875919,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'CWA District 1', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3907090,265841,1418528,1786416,1585869083,1585957816,,"[{'text_value': '76', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Retired', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3907092,265841,1418528,1786417,1585869088,1585875920,,"[{'text_value': '64', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'ICT4', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3907099,265841,1418528,1786419,1585869103,1585875921,,"[{'text_value': '30', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3907100,265841,1418528,52271,1585869104,1585875922,,"[{'text_value': '64', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': ""People's World"", 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3907102,265841,1418528,1786420,1585869126,1585875921,,"[{'text_value': '99', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Orleans Public Defenders', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3907108,265841,1418528,1786422,1585869145,1585875997,Positive,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",to fight fascism,REGISTERED,True
3907109,265841,1418528,1786423,1585869145,1585875922,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3907110,265841,1418528,1786424,1585869152,1585875921,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3907111,265841,1418528,554199,1585869155,1585875922,,"[{'text_value': '72', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3907135,265841,1418528,580597,1585869181,1585887462,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,False
3907141,265841,1418528,1786428,1585869213,1585875921,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3907143,265841,1418528,150226,1585869222,1585973287,,"[{'text_value': '65', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,False
3907149,265841,1418528,1786431,1585869245,1585887462,Positive,"[{'text_value': '48', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'NA', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",it's the first time i've felt hope in 2 weeks: the spark of revolution was palpable. i'm looking to the leadership of women of color to lead me through this time.,REGISTERED,True
3907157,265841,1418528,1786434,1585869266,1585974242,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'DSA', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,False
3907170,265841,1418528,1786438,1585869296,1585887111,,"[{'text_value': '33', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Learning Lab', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,False
3907171,265841,1418528,916206,1585869299,1585883795,Positive,"[{'text_value': '75', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'WAmend and Fix Democracy First', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",preaching to the choir.  nothing about reaching people not in the church.,REGISTERED,True
3907181,265841,1418528,1786440,1585869324,1585973714,Positive,"[{'text_value': '63', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]","excellent speakers that described the urgency for all of us to organize for systemic change. proud of younger generation for working with elders like angela davis.
pa'lante!",REGISTERED,True
3907188,265841,1418528,1786443,1585869350,1585973876,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,False
3907190,265841,1418528,1786445,1585869357,1585875922,,"[{'text_value': '29', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Ruth Ellis center', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3907200,265841,1418528,216877,1585869373,1585887464,,"[{'text_value': '74', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Indivisible Cochise County', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,False
3907204,265841,1418528,1781698,1585869392,1585875924,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3907209,265841,1418528,1786450,1585869412,1585887462,,"[{'text_value': '39', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Pawtucket Adult Education', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,False
3907214,265841,1418528,1786452,1585869425,1585875923,,"[{'text_value': '68', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3907224,265841,1418528,1786455,1585869436,1585875924,,"[{'text_value': '87', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Mr', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3907225,265841,1418528,1786456,1585869439,1585875923,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3907237,265841,1418528,1786457,1585869460,1585880450,Positive,"[{'text_value': '65', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'seldom', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]","Interesting information, but accessing the feed  was the most difficult I've EVER experienced.  Finally got in on Facebook, but even that took some hunting.",REGISTERED,True
3907248,265841,1418528,1786458,1585869480,1585875924,,"[{'text_value': '78', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'DSA', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3907259,265841,1418528,1786463,1585869520,1585887463,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'JVP', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,False
3907286,265841,1418528,1786470,1585869585,1585940302,Negative,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",I was bounced because of my internet connection. There was a cap and I missed entry.,REGISTERED,False
